sequence_id,event,cluster_name,old_label,new_label,action,source_file,output_file,reason
78190661_car_2_release_3_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_car_2_release_3_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_car_2_release_3_0.jsonl,ok
78190661_car_3_release_2_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_car_3_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_car_3_release_2_1.jsonl,ok
78190661_car_4_release_1_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_car_4_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_car_4_release_1_0.jsonl,ok
78190661_car_5_release_8_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_car_5_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_car_5_release_8_0.jsonl,ok
78190661_car_6_release_7_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_car_6_release_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_car_6_release_7_0.jsonl,ok
78190661_house_1_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_house_2_release_9_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_house_2_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_house_2_release_9_1.jsonl,ok
78190661_house_3_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_house_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_house_5_release_22_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_house_5_release_22_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_house_5_release_22_0.jsonl,ok
78190661_house_6_release_23_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_house_6_release_23_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_house_6_release_23_0.jsonl,ok
78190661_house_7_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_house_8_release_19_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_house_8_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_house_8_release_19_0.jsonl,ok
78190661_house_9_release_20_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_house_9_release_20_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_house_9_release_20_0.jsonl,ok
78190661_sc_1_release_7_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_sc_1_release_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_sc_1_release_7_0.jsonl,ok
78190661_sc_2_release_6_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_sc_2_release_6_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_sc_2_release_6_0.jsonl,ok
78190661_sc_3_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_sc_4_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_sc_5_release_9_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_sc_5_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_sc_5_release_9_0.jsonl,ok
78190661_sc_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_sc_7_release_2_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_sc_7_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_sc_7_release_2_0.jsonl,ok
78190661_sc_8_release_1_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_sc_8_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_sc_8_release_1_0.jsonl,ok
78190661_tb_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tb_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tb_4_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tb_5_release_20_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tb_5_release_20_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tb_5_release_20_0.jsonl,ok
78190661_tb_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_1_release_12_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tc_1_release_12_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tc_1_release_12_0.jsonl,ok
78190661_tc_2_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_4_release_2_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tc_4_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tc_4_release_2_0.jsonl,ok
78190661_tc_5_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_6_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_7_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_8_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tc_9_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
78190661_tsb_10_release_1_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_10_release_1_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_10_release_1_0.jsonl,ok
78190661_tsb_11_release_0_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_11_release_0_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_11_release_0_0.jsonl,ok
78190661_tsb_12_release_10_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_12_release_10_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_12_release_10_0.jsonl,ok
78190661_tsb_1_release_13_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_1_release_13_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_1_release_13_0.jsonl,ok
78190661_tsb_2_release_14_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_2_release_14_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_2_release_14_0.jsonl,ok
78190661_tsb_3_release_18_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_3_release_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_3_release_18_1.jsonl,ok
78190661_tsb_4_release_21_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_4_release_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_4_release_21_1.jsonl,ok
78190661_tsb_5_release_22_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_5_release_22_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_5_release_22_0.jsonl,ok
78190661_tsb_6_release_19_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_6_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_6_release_19_0.jsonl,ok
78190661_tsb_7_release_11_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_7_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_7_release_11_0.jsonl,ok
78190661_tsb_8_release_8_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_8_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_8_release_8_0.jsonl,ok
78190661_tsb_9_release_2_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/78190661_tsb_9_release_2_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/78190661_tsb_9_release_2_0.jsonl,ok
87891249_car_3_release_2_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_car_3_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_car_3_release_2_0.jsonl,ok
87891249_car_4_release_1_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_car_4_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_car_4_release_1_1.jsonl,ok
87891249_car_5_release_8_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_car_5_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_car_5_release_8_1.jsonl,ok
87891249_car_6_release_7_0,release,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_car_6_release_7_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_car_6_release_7_0.jsonl,ok
87891249_house_1_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_2_release_9_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_3_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_4_release_21_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_5_release_22_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_6_release_23_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_house_6_release_23_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_house_6_release_23_0.jsonl,ok
87891249_house_7_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_house_8_release_19_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_house_8_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_house_8_release_19_0.jsonl,ok
87891249_sc_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_sc_3_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_sc_4_release_10_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_sc_4_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_sc_4_release_10_1.jsonl,ok
87891249_sc_5_release_9_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_sc_5_release_9_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_sc_5_release_9_1.jsonl,ok
87891249_sc_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_sc_7_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_sc_8_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_sc_9_release_0_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_sc_9_release_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_sc_9_release_0_1.jsonl,ok
87891249_tb_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_2_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_4_release_19_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_5_release_20_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_6_release_5_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tb_7_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_1_release_12_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_2_release_13_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tc_2_release_13_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tc_2_release_13_0.jsonl,ok
87891249_tc_3_release_14_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_4_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_5_release_1_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_6_release_0_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_8_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tc_9_release_6_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tsb_10_release_1_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_10_release_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_10_release_1_1.jsonl,ok
87891249_tsb_11_release_0_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_11_release_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_11_release_0_1.jsonl,ok
87891249_tsb_12_release_10_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_12_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_12_release_10_1.jsonl,ok
87891249_tsb_1_release_13_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tsb_2_release_14_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_2_release_14_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_2_release_14_1.jsonl,ok
87891249_tsb_3_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
87891249_tsb_4_release_21_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_4_release_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_4_release_21_0.jsonl,ok
87891249_tsb_6_release_19_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_6_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_6_release_19_1.jsonl,ok
87891249_tsb_7_release_11_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_7_release_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_7_release_11_1.jsonl,ok
87891249_tsb_8_release_8_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_8_release_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_8_release_8_1.jsonl,ok
87891249_tsb_9_release_2_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/87891249_tsb_9_release_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/87891249_tsb_9_release_2_0.jsonl,ok
89018981_house_1_release_10_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_house_2_release_9_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_house_3_release_8_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_house_4_release_21_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_house_4_release_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_house_4_release_21_0.jsonl,ok
89018981_house_5_release_22_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_house_5_release_22_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_house_5_release_22_0.jsonl,ok
89018981_house_6_release_23_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_house_7_release_18_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_house_8_release_19_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_house_8_release_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_house_8_release_19_1.jsonl,ok
89018981_house_9_release_20_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_house_9_release_20_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_house_9_release_20_0.jsonl,ok
89018981_sc_1_release_7_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_sc_2_release_6_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_sc_2_release_6_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_sc_2_release_6_0.jsonl,ok
89018981_sc_3_release_11_1,release,Searching,1,2,discarded,,,discard_label_not_copied
89018981_sc_4_release_10_1,release,Wandering,1,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_sc_4_release_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_sc_4_release_10_0.jsonl,ok
89018981_sc_6_release_5_1,release,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/89018981_sc_6_release_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/release/89018981_sc_6_release_5_1.jsonl,ok
89018981_sc_7_release_2_1,release,Searching,1,2,discarded,,,discard_label_not_copied
